asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url
HO,Company,CATEGORY_HEALTH,health,"I asked a physical therapist how to alleviate a sore back, and she recommended these three exercises to help restore balance between the hips, core, and upper back - Fit&Well","You might be overloading your spine, combat the effects with these simple moves",Fitandwell.com,2026-01-22T05:00:00Z,Positive,0.8505750894546509,0.1494249552488327,0.8505750894546509,https://www.fitandwell.com/exercise/flexibility/i-asked-a-physical-therapist-how-to-alleviate-a-sore-back-and-she-recommended-these-three-exercises-to-help-restore-balance-between-the-hips-core-and-upper-back
SAN,Company,CATEGORY_HEALTH,health,Thurston County reports first flu-related death as state sees sharp rise in cases - komonews.com,"PHSS said each year, hundreds of thousands of people in the United States are hospitalized with flu-related illnesses.",KOMO News,2026-01-22T00:04:49Z,Negative,0.9362321496009827,0.9362321496009827,0.06376783549785614,https://komonews.com/news/local/thurston-county-influenza-related-death-washington-state-death-flu-related-symptoms-phss-washington-state-department-of-health-statewide-illness
HO,Company,CATEGORY_HEALTH,health,Thurston County reports first flu-related death as state sees sharp rise in cases - komonews.com,"PHSS said each year, hundreds of thousands of people in the United States are hospitalized with flu-related illnesses.",KOMO News,2026-01-22T00:04:49Z,Negative,0.9362321496009827,0.9362321496009827,0.06376783549785614,https://komonews.com/news/local/thurston-county-influenza-related-death-washington-state-death-flu-related-symptoms-phss-washington-state-department-of-health-statewide-illness
UNKNOWN,Unknown,CATEGORY_HEALTH,health,JoAnn Carolyn Chesser - duluthnewstribune.com,"JoAnn Chesser, 89, passed away peacefully with family by her side at Diamond Willow, Proctor on January 16, 2026, after a long battle with Alzheimer’s.",Duluth News Tribune,2026-01-21T21:10:00Z,Positive,0.8038541674613953,0.19614586234092712,0.8038541674613953,https://www.duluthnewstribune.com/obituaries/obits/joann-caroline-chesser-xqtidbnooiccncioyds0
TSLA,Company,CATEGORY_HEALTH,health,'Everyone around you is sick': Winter viruses sweep through Bay Area - SFGATE,Multiple viruses are making people miserable in the San Francisco Bay Area this winter.,SFGate,2026-01-21T21:06:30Z,Negative,0.9297069311141968,0.9297069311141968,0.0702931135892868,https://www.sfgate.com/bayarea/article/winter-viruses-bay-area-21307077.php
SAN,Company,CATEGORY_HEALTH,health,'Everyone around you is sick': Winter viruses sweep through Bay Area - SFGATE,Multiple viruses are making people miserable in the San Francisco Bay Area this winter.,SFGate,2026-01-21T21:06:30Z,Negative,0.9297069311141968,0.9297069311141968,0.0702931135892868,https://www.sfgate.com/bayarea/article/winter-viruses-bay-area-21307077.php
HO,Company,CATEGORY_HEALTH,health,Woman's Unusual Reaction to Drinking Wine Leads to ‘Heartbreaking’ Cancer Diagnosis - Yahoo News Singapore,"Hollie Thursby, 28, detailed the painful side effect she experienced when drinking a glass of wine",PEOPLE,2026-01-21T19:39:27Z,Negative,0.9427455067634583,0.9427455067634583,0.05725453048944473,https://people.com/unusual-reaction-to-drinking-wine-leads-to-cancer-diagnosis-11889195
HO,Company,CATEGORY_HEALTH,health,Researchers May Have Unlocked the Secret to Treating Sepsis - SciTechDaily,"A new experimental treatment has shown encouraging results in a recent clinical trial, offering new hope against one of medicine’s most challenging conditions.",SciTechDaily,2026-01-21T18:07:46Z,Positive,0.9889345765113831,0.011065353639423847,0.9889345765113831,https://scitechdaily.com/?p=507501
ENGI,Company,CATEGORY_HEALTH,health,Researchers May Have Unlocked the Secret to Treating Sepsis - SciTechDaily,"A new experimental treatment has shown encouraging results in a recent clinical trial, offering new hope against one of medicine’s most challenging conditions.",SciTechDaily,2026-01-21T18:07:46Z,Positive,0.9889345765113831,0.011065353639423847,0.9889345765113831,https://scitechdaily.com/?p=507501
HO,Company,CATEGORY_HEALTH,health,Eating the Wrong Carbs May Raise Your Dementia Risk - SciTechDaily,"A study by Universitat Rovira i Virgili finds that prioritizing low glycemic index foods, including most fruits and whole grains, may lower the risk of Alzheimer’s disease and other forms of dementia. The amount and type of carbohydrates people eat may strong…",SciTechDaily,2026-01-21T16:57:15Z,Negative,0.5350552201271057,0.5350552201271057,0.4649447798728943,https://scitechdaily.com/eating-the-wrong-carbs-may-raise-your-dementia-risk/
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Pyramidal neurons proportionately alter cortical interneuron subtypes - Nature,Pyramidal neuron-driven mechanisms actively promote the survival and terminal differentiation of their associated interneuron subtypes.,Nature.com,2026-01-21T16:42:51Z,Positive,0.9648303985595703,0.035169582813978195,0.9648303985595703,https://www.nature.com/articles/s41586-025-09996-8
TSLA,Company,CATEGORY_HEALTH,health,Sending babies to nursery completely reshapes their microbiomes - Nature,"Socializing at a young age helps to develop greater diversity in their microbiota, according to an analysis of baby-to-baby transmission of gut bacteria.",Nature.com,2026-01-21T16:27:52Z,Positive,0.9891688823699951,0.01083111111074686,0.9891688823699951,https://www.nature.com/articles/d41586-026-00178-8
SAN,Company,CATEGORY_HEALTH,health,"EXCLUSIVE: After Receiving New Cancer Vaccine, Dad, 48, Is Only Cancer-Free Man in His Family - TODAY.com","The only man in his immediate family to be without a cancer diagnosis, one Lynch syndrome patient made the trip to participate in a cancer vaccine clinical trial.",TODAY,2026-01-21T16:11:02Z,Positive,0.8687794804573059,0.1312204748392105,0.8687794804573059,https://www.today.com/health/disease/cancer-vaccine-lynch-syndrome-rcna254990
HO,Company,CATEGORY_HEALTH,health,"EXCLUSIVE: After Receiving New Cancer Vaccine, Dad, 48, Is Only Cancer-Free Man in His Family - TODAY.com","The only man in his immediate family to be without a cancer diagnosis, one Lynch syndrome patient made the trip to participate in a cancer vaccine clinical trial.",TODAY,2026-01-21T16:11:02Z,Positive,0.8687794804573059,0.1312204748392105,0.8687794804573059,https://www.today.com/health/disease/cancer-vaccine-lynch-syndrome-rcna254990
AAPL,Company,CATEGORY_HEALTH,health,Common variation in meiosis genes shapes human recombination and aneuploidy - Nature,"Analysis of data from pre-implantation genetic testing sheds light on the genetic basis of meiotic-origin aneuploidy, the leading cause of human pregnancy loss, identifying common genetic variants associated with maternal meiotic errors.",Nature.com,2026-01-21T16:09:28Z,Positive,0.5251904726028442,0.47480955719947815,0.5251904726028442,https://www.nature.com/articles/s41586-025-09964-2
HO,Company,CATEGORY_HEALTH,health,"3rd child with measles in Virginia visited health care facilities in Woodbridge, Falls Church - wtop.com","A young child who lives in Northern Virginia has tested positive for measles, marking the third case in the state this month, according to health officials.",WTOP,2026-01-21T16:07:59Z,Positive,0.5227320194244385,0.4772679805755615,0.5227320194244385,https://wtop.com/virginia/2026/01/3rd-child-with-measles-in-virginia-visited-health-care-facilities-in-woodbridge-falls-church/
HO,Company,CATEGORY_HEALTH,health,El Segundo residents frustrated with mosquito infestation - abc7.com,"A massive mosquito infestation is occurring in and around an El Segundo neighborhood, leaving many residents there bitten and bothered.",KABC-TV,2026-01-21T15:52:50Z,Negative,0.952114999294281,0.952114999294281,0.04788501560688019,https://abc7.com/post/el-segundo-residents-frustrated-mosquito-infestation/18440632/
TTE,Company,CATEGORY_HEALTH,health,El Segundo residents frustrated with mosquito infestation - abc7.com,"A massive mosquito infestation is occurring in and around an El Segundo neighborhood, leaving many residents there bitten and bothered.",KABC-TV,2026-01-21T15:52:50Z,Negative,0.952114999294281,0.952114999294281,0.04788501560688019,https://abc7.com/post/el-segundo-residents-frustrated-mosquito-infestation/18440632/
HO,Company,CATEGORY_HEALTH,health,20-Year-Old Man Dies of Flesh-Eating Disease After Doctors Dismissed 'Red Flag' Symptoms as Tonsillitis - Yahoo News New Zealand,"Luke Abrahams died on Jan. 23, 2023, just days after medics said he didn't need to be taken to the hospital",PEOPLE,2026-01-21T15:47:43Z,Negative,0.6051864624023438,0.6051864624023438,0.394813597202301,https://people.com/doctors-dismissed-symptoms-tonsillitis-sciatica-days-later-he-died-from-sepsis-and-flesh-eating-disease-11889378
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Fungal infection spreads in two TN counties; health officials say - wreg.com,"MEMPHIS, Tenn. — The Tennessee Department of Health (TDH) reported a fungal infection outbreak spreading in parts of Middle Tennessee, and there are at least 18 known cases currently, according to a document on its website. TDH says the fungal infection is re…",WREG NewsChannel 3,2026-01-21T15:21:54Z,Negative,0.732944130897522,0.732944130897522,0.267055869102478,https://wreg.com/news/health/fungal-infection-spreads-in-two-tn-counties-health-officials-say/
AAPL,Company,CATEGORY_HEALTH,health,What Does Apple Cider Vinegar Really Do for Your Health? Nutritionists Explain - marthastewart.com,"Find out the health benefits of apple cider vinegar, according to nutritionists. Learn if this fermented food lives up to the hype it's been getting on social media and the best ways to use it.",Martha Stewart,2026-01-21T15:00:00Z,Positive,0.8863728642463684,0.11362718790769577,0.8863728642463684,https://www.marthastewart.com/benefits-apple-cider-vinegar-11889246
HO,Company,CATEGORY_HEALTH,health,How to strengthen your immune system - Your Local Epidemiologist,"Note: In case you missed it, please take the reader survey!",Substack.com,2026-01-21T14:36:47Z,Positive,0.9920486807823181,0.007951335981488228,0.9920486807823181,https://yourlocalepidemiologist.substack.com/p/how-to-strengthen-your-immune-system
HO,Company,CATEGORY_HEALTH,health,Why ADHD goes undiagnosed in girls - Nature,"Differences in how the condition presents in girls, and co-occurring psychiatric conditions, make detection more difficult.",Nature.com,2026-01-21T14:18:15Z,Negative,0.9538900256156921,0.9538900256156921,0.046110041439533234,https://www.nature.com/articles/d41586-026-00098-7
HO,Company,CATEGORY_HEALTH,health,OHSU researchers identify key trigger behind brain disorder often mistaken for mental illness - oregonlive.com,A new OHSU study shows how the immune system can quietly disrupt brain function — and why the disease is often hard to diagnose.,OregonLive,2026-01-21T14:00:00Z,Negative,0.9646799564361572,0.9646799564361572,0.03532002493739128,https://www.oregonlive.com/health/2026/01/ohsu-researchers-identify-key-trigger-behind-brain-disorder-often-mistaken-for-mental-illness.html
AMZN,Company,CATEGORY_HEALTH,health,A 47-Year Study Finally Reveals the Age When Your Body Starts Losing Strength and Endurance - The Daily Galaxy,"A decades-long human study has uncovered a hidden turning point in your body’s physical prime, years before most expect it.",The Daily Galaxy --Great Discoveries Channel,2026-01-21T13:45:00Z,Negative,0.9560254216194153,0.9560254216194153,0.04397452250123024,https://dailygalaxy.com/2026/01/study-reveal-age-body-starts-losing-strength/
TSLA,Company,CATEGORY_HEALTH,health,A 47-Year Study Finally Reveals the Age When Your Body Starts Losing Strength and Endurance - The Daily Galaxy,"A decades-long human study has uncovered a hidden turning point in your body’s physical prime, years before most expect it.",The Daily Galaxy --Great Discoveries Channel,2026-01-21T13:45:00Z,Negative,0.9560254216194153,0.9560254216194153,0.04397452250123024,https://dailygalaxy.com/2026/01/study-reveal-age-body-starts-losing-strength/
HO,Company,CATEGORY_HEALTH,health,Far-Red Light Triggers Protein that Disarms Antibiotic-Resistant Bacteria - Ground News,"University of Chicago researchers discovered a small protein called DimA that triggers a light-sensitive signaling cascade suppressing biofilm formation and virulence in Pseudomonas aeruginosa, an antibiotic-resistant pathogen responsible for dangerous hospit…",Ground.news,2026-01-21T13:30:29Z,Negative,0.5475181937217712,0.5475181937217712,0.45248183608055115,https://ground.news/article/far-red-light-triggers-protein-that-disarms-antibiotic-resistant-bacteria_058b12
UNKNOWN,Unknown,CATEGORY_HEALTH,health,"This Is the Most Mosquito-infested City in the U.S.—and No, It’s Not in Florida or Texas - Travel + Leisure","Los Angeles tops Orkin’s list of mosquito-infested U.S. cities in 2025, with rising bite risks linked to climate change and the aggressive Aedes aegypti species.",Travel+Leisure,2026-01-21T13:10:00Z,Negative,0.9198405146598816,0.9198405146598816,0.0801595151424408,https://www.travelandleisure.com/city-with-most-mosquitos-in-the-us-11879259
SAN,Company,CATEGORY_HEALTH,health,"New Data Link Food Preservatives to Higher Cancer, T2D Risk - Medscape",Higher intake of certain food preservatives is linked to increased risks for cancer and type 2 diabetes in large analyses of the French NutriNet-Santé cohort.,Medscape,2026-01-21T12:26:43Z,Positive,0.7298985123634338,0.27010154724121094,0.7298985123634338,https://www.medscape.com/viewarticle/new-data-link-food-preservatives-higher-cancer-t2d-risk-2026a10001zz
HO,Company,CATEGORY_HEALTH,health,"New Data Link Food Preservatives to Higher Cancer, T2D Risk - Medscape",Higher intake of certain food preservatives is linked to increased risks for cancer and type 2 diabetes in large analyses of the French NutriNet-Santé cohort.,Medscape,2026-01-21T12:26:43Z,Positive,0.7298985123634338,0.27010154724121094,0.7298985123634338,https://www.medscape.com/viewarticle/new-data-link-food-preservatives-higher-cancer-t2d-risk-2026a10001zz
TSLA,Company,CATEGORY_HEALTH,health,"Deadly fungal infection surging through US: Symptoms, prevention and, affected states - WION","Candida auris fungal infection cases have surged in the US. Centers for Disease Control and Prevention has said that since 2019, there has been a rise in these cases. Who are prone to the fungal infection, what are the syptoms and how to prevent it?",WION,2026-01-21T11:44:00Z,Negative,0.9003556370735168,0.9003556370735168,0.09964431822299957,https://www.wionews.com/photos/deadly-fungal-infection-surging-through-us-symptoms-prevention-and-affected-states-1768994629779
