asset_ticker,asset_type,query_keyword,news_category,title,description,source,published_at,sentiment,confidence,prob_negative,prob_positive,url,is_financial,financial_confidence,financial_label
HO,Company,CATEGORY_BUSINESS,business,Deutsche Bank declares 'the honeymoon is over for AI' —‎ here's why - CNBC,"2026 will be its hardest year yet for artificial intelligence, according to analysts at the investment bank.",CNBC,2026-01-21T06:00:01Z,Negative,0.960944890975952,0.960944890975952,0.0390550754964351,https://www.cnbc.com/2026/01/21/-duetsche-bank-honeymoon-is-over-for-ai-explain-why.html,0,0.0005042607663199306,Non-Financial
TTE,Company,CATEGORY_HEALTH,health,Not All Sitting Is Equal. One Type Was Just Linked to Better Brain Health. - ScienceAlert,"Excessive sitting isn't good for a person's physical or mental health, but there's a type of sedentary activity that may not shrink our brains or cost our cognition to the same extent.",ScienceAlert,2026-01-22T11:00:45Z,Negative,0.9268980622291564,0.9268980622291564,0.0731019899249076,https://www.sciencealert.com/not-all-sitting-is-equal-one-type-was-just-linked-to-better-brain-health,0,6.46584594505839e-05,Non-Financial
AAPL,Company,CATEGORY_HEALTH,health,"The 30-year high in US measles cases, in one chart - Axios","Why the U.S. is on track to lose its measles ""elimination status.""",Axios,2026-01-22T09:48:24Z,Negative,0.9618831276893616,0.9618831276893616,0.038116879761219,https://www.axios.com/2026/01/22/measles-cases-us-status-chart,0,0.0006329616298899055,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,Hyperemesis gravidarum pregnancy sickness made me seek sterilisation - BBC,Chloe booked an abortion because her sickness was so severe she could not look after herself.,BBC News,2026-01-22T06:08:15Z,Positive,0.5494852662086487,0.4505147635936737,0.5494852662086487,https://www.bbc.com/news/articles/c9wxvre2d4xo,0,0.0003843186714220792,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,"I asked a physical therapist how to alleviate a sore back, and she recommended these three exercises to help restore balance between the hips, core, and upper back - Fit&Well","You might be overloading your spine, combat the effects with these simple moves",Fitandwell.com,2026-01-22T05:00:00Z,Positive,0.8505750894546509,0.1494249552488327,0.8505750894546509,https://www.fitandwell.com/exercise/flexibility/i-asked-a-physical-therapist-how-to-alleviate-a-sore-back-and-she-recommended-these-three-exercises-to-help-restore-balance-between-the-hips-core-and-upper-back,0,6.390966154867783e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,"I asked a physical therapist how to alleviate a sore back, and she recommended these three exercises to help restore balance between the hips, core, and upper back - Fit&Well","You might be overloading your spine, combat the effects with these simple moves",Fitandwell.com,2026-01-22T05:00:00Z,Positive,0.8505750894546509,0.1494249552488327,0.8505750894546509,https://www.fitandwell.com/exercise/flexibility/i-asked-a-physical-therapist-how-to-alleviate-a-sore-back-and-she-recommended-these-three-exercises-to-help-restore-balance-between-the-hips-core-and-upper-back,0,6.390966154867783e-05,Non-Financial
SAN,Company,CATEGORY_HEALTH,health,Thurston County reports first flu-related death as state sees sharp rise in cases - komonews.com,"PHSS said each year, hundreds of thousands of people in the United States are hospitalized with flu-related illnesses.",KOMO News,2026-01-22T00:04:49Z,Negative,0.9362321496009828,0.9362321496009828,0.0637678354978561,https://komonews.com/news/local/thurston-county-influenza-related-death-washington-state-death-flu-related-symptoms-phss-washington-state-department-of-health-statewide-illness,0,0.010255995206534863,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Thurston County reports first flu-related death as state sees sharp rise in cases - komonews.com,"PHSS said each year, hundreds of thousands of people in the United States are hospitalized with flu-related illnesses.",KOMO News,2026-01-22T00:04:49Z,Negative,0.9362321496009828,0.9362321496009828,0.0637678354978561,https://komonews.com/news/local/thurston-county-influenza-related-death-washington-state-death-flu-related-symptoms-phss-washington-state-department-of-health-statewide-illness,0,0.010255995206534863,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,JoAnn Carolyn Chesser - duluthnewstribune.com,"JoAnn Chesser, 89, passed away peacefully with family by her side at Diamond Willow, Proctor on January 16, 2026, after a long battle with Alzheimer’s.",Duluth News Tribune,2026-01-21T21:10:00Z,Positive,0.8038541674613953,0.1961458623409271,0.8038541674613953,https://www.duluthnewstribune.com/obituaries/obits/joann-caroline-chesser-xqtidbnooiccncioyds0,0,0.00018563894263934344,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,'Everyone around you is sick': Winter viruses sweep through Bay Area - SFGATE,Multiple viruses are making people miserable in the San Francisco Bay Area this winter.,SFGate,2026-01-21T21:06:30Z,Negative,0.9297069311141968,0.9297069311141968,0.0702931135892868,https://www.sfgate.com/bayarea/article/winter-viruses-bay-area-21307077.php,0,5.095320375403389e-05,Non-Financial
SAN,Company,CATEGORY_HEALTH,health,'Everyone around you is sick': Winter viruses sweep through Bay Area - SFGATE,Multiple viruses are making people miserable in the San Francisco Bay Area this winter.,SFGate,2026-01-21T21:06:30Z,Negative,0.9297069311141968,0.9297069311141968,0.0702931135892868,https://www.sfgate.com/bayarea/article/winter-viruses-bay-area-21307077.php,0,5.095320375403389e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Woman's Unusual Reaction to Drinking Wine Leads to ‘Heartbreaking’ Cancer Diagnosis - Yahoo News Singapore,"Hollie Thursby, 28, detailed the painful side effect she experienced when drinking a glass of wine",PEOPLE,2026-01-21T19:39:27Z,Negative,0.9427455067634584,0.9427455067634584,0.0572545304894447,https://people.com/unusual-reaction-to-drinking-wine-leads-to-cancer-diagnosis-11889195,0,0.0002573467791080475,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Researchers May Have Unlocked the Secret to Treating Sepsis - SciTechDaily,"A new experimental treatment has shown encouraging results in a recent clinical trial, offering new hope against one of medicine’s most challenging conditions.",SciTechDaily,2026-01-21T18:07:46Z,Positive,0.9889345765113832,0.0110653536394238,0.9889345765113832,https://scitechdaily.com/?p=507501,0,0.0013601938262581825,Non-Financial
ENGI,Company,CATEGORY_HEALTH,health,Researchers May Have Unlocked the Secret to Treating Sepsis - SciTechDaily,"A new experimental treatment has shown encouraging results in a recent clinical trial, offering new hope against one of medicine’s most challenging conditions.",SciTechDaily,2026-01-21T18:07:46Z,Positive,0.9889345765113832,0.0110653536394238,0.9889345765113832,https://scitechdaily.com/?p=507501,0,0.0013601938262581825,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Eating the Wrong Carbs May Raise Your Dementia Risk - SciTechDaily,"A study by Universitat Rovira i Virgili finds that prioritizing low glycemic index foods, including most fruits and whole grains, may lower the risk of Alzheimer’s disease and other forms of dementia. The amount and type of carbohydrates people eat may strong…",SciTechDaily,2026-01-21T16:57:15Z,Negative,0.5350552201271057,0.5350552201271057,0.4649447798728943,https://scitechdaily.com/eating-the-wrong-carbs-may-raise-your-dementia-risk/,0,0.06760253012180328,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Pyramidal neurons proportionately alter cortical interneuron subtypes - Nature,Pyramidal neuron-driven mechanisms actively promote the survival and terminal differentiation of their associated interneuron subtypes.,Nature.com,2026-01-21T16:42:51Z,Positive,0.9648303985595704,0.0351695828139781,0.9648303985595704,https://www.nature.com/articles/s41586-025-09996-8,0,4.627733142115176e-05,Non-Financial
TSLA,Company,CATEGORY_HEALTH,health,Sending babies to nursery completely reshapes their microbiomes - Nature,"Socializing at a young age helps to develop greater diversity in their microbiota, according to an analysis of baby-to-baby transmission of gut bacteria.",Nature.com,2026-01-21T16:27:52Z,Positive,0.9891688823699952,0.0108311111107468,0.9891688823699952,https://www.nature.com/articles/d41586-026-00178-8,0,0.000419980613514781,Non-Financial
SAN,Company,CATEGORY_HEALTH,health,"EXCLUSIVE: After Receiving New Cancer Vaccine, Dad, 48, Is Only Cancer-Free Man in His Family - TODAY.com","The only man in his immediate family to be without a cancer diagnosis, one Lynch syndrome patient made the trip to participate in a cancer vaccine clinical trial.",TODAY,2026-01-21T16:11:02Z,Positive,0.8687794804573059,0.1312204748392105,0.8687794804573059,https://www.today.com/health/disease/cancer-vaccine-lynch-syndrome-rcna254990,0,0.00016535136091988534,Non-Financial
HO,Company,CATEGORY_HEALTH,health,"EXCLUSIVE: After Receiving New Cancer Vaccine, Dad, 48, Is Only Cancer-Free Man in His Family - TODAY.com","The only man in his immediate family to be without a cancer diagnosis, one Lynch syndrome patient made the trip to participate in a cancer vaccine clinical trial.",TODAY,2026-01-21T16:11:02Z,Positive,0.8687794804573059,0.1312204748392105,0.8687794804573059,https://www.today.com/health/disease/cancer-vaccine-lynch-syndrome-rcna254990,0,0.00016535136091988534,Non-Financial
AAPL,Company,CATEGORY_HEALTH,health,Common variation in meiosis genes shapes human recombination and aneuploidy - Nature,"Analysis of data from pre-implantation genetic testing sheds light on the genetic basis of meiotic-origin aneuploidy, the leading cause of human pregnancy loss, identifying common genetic variants associated with maternal meiotic errors.",Nature.com,2026-01-21T16:09:28Z,Positive,0.5251904726028442,0.4748095571994781,0.5251904726028442,https://www.nature.com/articles/s41586-025-09964-2,0,0.0006261533126235008,Non-Financial
HO,Company,CATEGORY_HEALTH,health,"3rd child with measles in Virginia visited health care facilities in Woodbridge, Falls Church - wtop.com","A young child who lives in Northern Virginia has tested positive for measles, marking the third case in the state this month, according to health officials.",WTOP,2026-01-21T16:07:59Z,Positive,0.5227320194244385,0.4772679805755615,0.5227320194244385,https://wtop.com/virginia/2026/01/3rd-child-with-measles-in-virginia-visited-health-care-facilities-in-woodbridge-falls-church/,0,0.001633818494156003,Non-Financial
HO,Company,CATEGORY_HEALTH,health,El Segundo residents frustrated with mosquito infestation - abc7.com,"A massive mosquito infestation is occurring in and around an El Segundo neighborhood, leaving many residents there bitten and bothered.",KABC-TV,2026-01-21T15:52:50Z,Negative,0.952114999294281,0.952114999294281,0.0478850156068801,https://abc7.com/post/el-segundo-residents-frustrated-mosquito-infestation/18440632/,0,4.637650999939069e-05,Non-Financial
TTE,Company,CATEGORY_HEALTH,health,El Segundo residents frustrated with mosquito infestation - abc7.com,"A massive mosquito infestation is occurring in and around an El Segundo neighborhood, leaving many residents there bitten and bothered.",KABC-TV,2026-01-21T15:52:50Z,Negative,0.952114999294281,0.952114999294281,0.0478850156068801,https://abc7.com/post/el-segundo-residents-frustrated-mosquito-infestation/18440632/,0,4.637650999939069e-05,Non-Financial
HO,Company,CATEGORY_HEALTH,health,20-Year-Old Man Dies of Flesh-Eating Disease After Doctors Dismissed 'Red Flag' Symptoms as Tonsillitis - Yahoo News New Zealand,"Luke Abrahams died on Jan. 23, 2023, just days after medics said he didn't need to be taken to the hospital",PEOPLE,2026-01-21T15:47:43Z,Negative,0.6051864624023438,0.6051864624023438,0.394813597202301,https://people.com/doctors-dismissed-symptoms-tonsillitis-sciatica-days-later-he-died-from-sepsis-and-flesh-eating-disease-11889378,0,0.00017161409778054804,Non-Financial
UNKNOWN,Unknown,CATEGORY_HEALTH,health,Fungal infection spreads in two TN counties; health officials say - wreg.com,"MEMPHIS, Tenn. — The Tennessee Department of Health (TDH) reported a fungal infection outbreak spreading in parts of Middle Tennessee, and there are at least 18 known cases currently, according to a document on its website. TDH says the fungal infection is re…",WREG NewsChannel 3,2026-01-21T15:21:54Z,Negative,0.732944130897522,0.732944130897522,0.267055869102478,https://wreg.com/news/health/fungal-infection-spreads-in-two-tn-counties-health-officials-say/,0,0.00012449656787794083,Non-Financial
AAPL,Company,CATEGORY_HEALTH,health,What Does Apple Cider Vinegar Really Do for Your Health? Nutritionists Explain - marthastewart.com,"Find out the health benefits of apple cider vinegar, according to nutritionists. Learn if this fermented food lives up to the hype it's been getting on social media and the best ways to use it.",Martha Stewart,2026-01-21T15:00:00Z,Positive,0.8863728642463684,0.1136271879076957,0.8863728642463684,https://www.marthastewart.com/benefits-apple-cider-vinegar-11889246,0,0.0001796358556021005,Non-Financial
HO,Company,CATEGORY_HEALTH,health,How to strengthen your immune system - Your Local Epidemiologist,"Note: In case you missed it, please take the reader survey!",Substack.com,2026-01-21T14:36:47Z,Positive,0.992048680782318,0.0079513359814882,0.992048680782318,https://yourlocalepidemiologist.substack.com/p/how-to-strengthen-your-immune-system,0,0.00013364832557272166,Non-Financial
HO,Company,CATEGORY_HEALTH,health,Why ADHD goes undiagnosed in girls - Nature,"Differences in how the condition presents in girls, and co-occurring psychiatric conditions, make detection more difficult.",Nature.com,2026-01-21T14:18:15Z,Negative,0.953890025615692,0.953890025615692,0.0461100414395332,https://www.nature.com/articles/d41586-026-00098-7,0,0.00014586493489332497,Non-Financial
HO,Company,CATEGORY_HEALTH,health,OHSU researchers identify key trigger behind brain disorder often mistaken for mental illness - oregonlive.com,A new OHSU study shows how the immune system can quietly disrupt brain function — and why the disease is often hard to diagnose.,OregonLive,2026-01-21T14:00:00Z,Negative,0.9646799564361572,0.9646799564361572,0.0353200249373912,https://www.oregonlive.com/health/2026/01/ohsu-researchers-identify-key-trigger-behind-brain-disorder-often-mistaken-for-mental-illness.html,0,0.0004621388216037303,Non-Financial
AMZN,Company,CATEGORY_HEALTH,health,A 47-Year Study Finally Reveals the Age When Your Body Starts Losing Strength and Endurance - The Daily Galaxy,"A decades-long human study has uncovered a hidden turning point in your body’s physical prime, years before most expect it.",The Daily Galaxy --Great Discoveries Channel,2026-01-21T13:45:00Z,Negative,0.9560254216194152,0.9560254216194152,0.0439745225012302,https://dailygalaxy.com/2026/01/study-reveal-age-body-starts-losing-strength/,0,0.00027036984101869166,Non-Financial
